I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
4.000000,4.712389,0.050000,0.000000,0.000000,0.007034,-0.006479,0.000000,1.723957,-9.681222,0.000000,0.000000,0.000000,0.065910,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034089,-0.014600,0.000000,1.904824,-9.666720,0.000000,0.000000,-0.043940,0.065910,0.046875,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.039696,-0.019450,0.000000,1.991201,-9.618382,0.000000,0.000000,-0.021970,0.065910,0.023555,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.004941,0.006775,0.000000,2.294237,-9.667664,0.000000,-0.021970,0.000000,0.043940,0.019796,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038152,-0.003952,0.000000,2.397343,-9.627469,0.000000,-0.021970,-0.043940,0.065910,0.067369,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.007347,-0.007596,0.000000,2.585354,-9.578413,0.000000,0.000000,-0.021970,0.065910,0.024088,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037635,-0.000775,0.000000,2.693665,-9.617094,0.000000,0.000000,-0.043940,0.065910,0.048368,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041933,-0.004363,0.000000,2.823318,-9.549276,0.000000,-0.021970,-0.043940,0.065910,0.067290,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.003641,0.001404,0.000000,3.070088,-9.512191,0.000000,0.000000,-0.021970,0.065910,0.024450,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.046583,0.001175,0.000000,3.184451,-9.446496,0.000000,0.000000,-0.043940,0.065910,0.049217,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.052656,0.001700,0.000000,3.332084,-9.431300,0.000000,0.000000,-0.021970,0.043940,0.024682,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019087,-0.028623,0.000000,3.630244,-9.327972,0.000000,0.021970,-0.043940,0.043940,0.032414,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.006587,-0.005368,0.000000,3.899598,-9.318091,0.000000,0.021970,0.000000,0.065910,-0.016991,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.014645,-0.013884,0.000000,3.947348,-9.209704,0.000000,0.000000,-0.021970,0.065910,0.024995,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.011563,-0.007846,0.000000,4.062449,-9.196173,0.000000,0.021970,0.000000,0.021970,-0.016279,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.005443,-0.027818,0.000000,4.285637,-9.093633,0.000000,0.000000,0.000000,0.087880,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.000478,-0.035170,0.000000,4.496987,-8.962124,0.000000,0.021970,0.000000,0.065910,-0.015296,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045367,-0.001850,0.000000,4.554744,-8.973270,0.000000,0.000000,-0.021970,0.043940,0.025247,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.018225,-0.012406,0.000000,4.746627,-8.911800,0.000000,0.000000,-0.021970,0.043940,0.025300,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019493,-0.016562,0.000000,4.954390,-8.829312,0.000000,0.000000,-0.021970,0.065910,0.025321,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043397,-0.002173,0.000000,5.052823,-8.800684,0.000000,0.000000,-0.021970,0.043940,0.025352,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.028312,0.003953,0.000000,5.205253,-8.746198,0.000000,0.000000,-0.021970,0.065910,0.025361,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.015854,-0.009594,0.000000,5.515695,-8.591953,0.000000,0.000000,-0.021970,0.021970,0.025369,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038048,0.000100,0.000000,5.564486,-8.550071,0.000000,0.000000,-0.021970,0.043940,0.025367,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043763,-0.018749,0.000000,5.710385,-8.428494,0.000000,0.021970,-0.043940,0.043940,0.038567,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026074,-0.021197,0.000000,5.978960,-8.224970,0.000000,0.021970,-0.043940,0.065910,0.038816,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.023403,-0.034447,0.000000,6.223289,-8.140419,0.000000,0.043940,0.000000,0.043940,-0.022606,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.011321,-0.026872,0.000000,6.336168,-8.041806,0.000000,0.000000,-0.021970,0.043940,0.025275,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022327,-0.026423,0.000000,6.528038,-7.931410,0.000000,0.000000,-0.021970,0.043940,0.025214,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.031266,-0.023311,0.000000,6.691179,-7.854010,0.000000,0.043940,-0.021970,0.021970,0.005379,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.032432,-0.033481,0.000000,6.841531,-7.691705,0.000000,0.021970,-0.043940,0.021970,0.040598,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.009897,-0.012705,0.000000,7.038077,-7.613614,0.000000,0.021970,0.000000,0.043940,-0.009008,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038081,0.003689,0.000000,7.107395,-7.562883,0.000000,0.021970,-0.021970,0.065910,0.016226,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.028445,-0.028255,0.000000,7.342447,-7.344335,0.000000,0.021970,-0.043940,0.065910,0.041514,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042718,-0.005151,0.000000,7.444930,-7.226476,0.000000,0.000000,-0.043940,0.065910,0.049505,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036539,-0.020597,0.000000,7.568386,-7.086839,0.000000,0.065910,-0.043940,0.065910,0.027533,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026516,-0.026961,0.000000,7.678962,-6.939300,0.000000,0.043940,-0.021970,0.065910,0.010677,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035185,-0.026996,0.000000,7.761914,-6.836441,0.000000,0.021970,-0.043940,0.043940,0.042407,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.014200,-0.040140,0.000000,7.937785,-6.700728,0.000000,0.043940,-0.021970,0.043940,0.012238,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023951,-0.028477,0.000000,8.031358,-6.556901,0.000000,0.043940,-0.043940,0.043940,0.037359,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035716,0.005233,0.000000,8.137254,-6.502378,0.000000,0.021970,-0.021970,0.043940,0.018886,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041618,-0.033759,0.000000,8.284893,-6.280543,0.000000,0.043940,-0.065910,0.043940,0.062361,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034026,-0.006001,0.000000,8.383893,-6.236195,0.000000,0.021970,-0.021970,0.043940,0.019489,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.046826,-0.003508,0.000000,8.475487,-6.084722,0.000000,0.021970,-0.043940,0.021970,0.043314,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023838,-0.051246,0.000000,8.642409,-5.872509,0.000000,0.043940,-0.043940,0.043940,0.040504,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.015615,-0.046123,0.000000,8.729567,-5.694498,0.000000,0.021970,-0.021970,0.043940,0.020435,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041181,-0.047838,0.000000,8.834479,-5.499181,0.000000,0.043940,-0.043940,0.043940,0.041585,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029511,-0.009992,0.000000,8.987952,-5.467485,0.000000,0.000000,-0.043940,0.043940,0.045320,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.018255,-0.054066,0.000000,9.121149,-5.118917,0.000000,0.043940,-0.021970,0.043940,0.020236,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041778,-0.011220,0.000000,9.156474,-5.068172,0.000000,0.021970,-0.043940,0.043940,0.043694,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041707,-0.026977,0.000000,9.281341,-4.886681,0.000000,0.043940,-0.043940,0.043940,0.043576,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041574,-0.025845,0.000000,9.371241,-4.741015,0.000000,0.043940,-0.043940,0.021970,0.043885,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.025899,-0.032978,0.000000,9.458313,-4.601645,0.000000,0.043940,0.000000,0.043940,0.001618,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.058389,-0.013722,0.000000,9.518819,-4.434632,0.000000,0.043940,-0.043940,0.043940,0.044773,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.047708,-0.031799,0.000000,9.557377,-4.233291,0.000000,0.043940,-0.043940,0.043940,0.045331,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040355,-0.055830,0.000000,9.619353,-3.934841,0.000000,0.065910,-0.021970,0.043940,0.026917,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035453,-0.025735,0.000000,9.723174,-3.875482,0.000000,0.043940,-0.021970,0.021970,0.025740,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041926,-0.034989,0.000000,9.761539,-3.666612,0.000000,0.065910,-0.065910,0.043940,0.069547,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023720,-0.032761,0.000000,9.893099,-3.497329,0.000000,0.043940,-0.021970,0.043940,0.027033,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045155,-0.015324,0.000000,9.901455,-3.378627,0.000000,0.043940,-0.043940,0.043940,0.047287,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043730,0.021603,0.000000,9.977326,-3.297187,0.000000,0.043940,-0.043940,0.043940,0.047499,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036885,-0.040447,0.000000,10.032787,-2.994321,0.000000,0.065910,-0.043940,0.021970,0.053058,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029460,-0.045301,0.000000,10.051349,-2.776456,0.000000,0.065910,-0.021970,0.021970,0.034969,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.049174,-0.021332,0.000000,10.002065,-2.689446,0.000000,0.043940,-0.043940,0.021970,0.048456,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.049844,-0.005373,0.000000,10.000391,-2.597068,0.000000,0.065910,-0.043940,0.021970,0.054999,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.051619,-0.032180,0.000000,9.995953,-2.299776,0.000000,0.087880,-0.065910,0.043940,0.080391,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022677,-0.000880,0.000000,10.068307,-2.239753,0.000000,0.021970,-0.021970,0.021970,0.024545,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036504,-0.031884,0.000000,10.033739,-1.982739,0.000000,0.065910,-0.021970,0.021970,0.040434,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038370,-0.034732,0.000000,10.029075,-1.811747,0.000000,0.065910,-0.021970,0.043940,0.041090,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034553,-0.036119,0.000000,10.038617,-1.655872,0.000000,0.043940,-0.021970,0.000000,0.033621,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029044,-0.026597,0.000000,10.052391,-1.442865,0.000000,0.065910,-0.021970,0.043940,0.043023,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026161,-0.038255,0.000000,10.059599,-1.155789,0.000000,0.043940,-0.021970,0.021970,0.034640,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.031555,-0.009818,0.000000,10.046112,-1.031581,0.000000,0.043940,-0.021970,0.021970,0.034969,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019757,-0.009179,0.000000,10.075607,-0.902908,0.000000,0.021970,0.000000,0.043940,0.010502,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.028884,-0.059793,0.000000,10.052791,-0.527979,0.000000,0.043940,0.000000,0.021970,0.022138,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.027206,-0.037874,0.000000,10.056985,-0.424393,0.000000,0.043940,0.021970,0.021970,0.008866,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.002676,-0.007395,0.000000,10.118310,-0.241184,0.000000,0.021970,0.000000,0.021970,0.011907,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.008836,-0.051091,0.000000,10.102910,0.070811,0.000000,0.021970,0.000000,0.021970,0.012183,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.021482,-0.009746,0.000000,10.071296,0.072743,0.000000,0.021970,0.000000,0.043940,0.012729,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019237,-0.014173,0.000000,10.076909,0.257223,0.000000,0.021970,-0.021970,-0.021970,0.025232,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.009841,-0.001094,0.000000,10.100398,0.323702,0.000000,0.000000,-0.021970,0.021970,0.011683,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.030314,0.001704,0.000000,10.049214,0.473476,0.000000,0.043940,-0.021970,-0.021970,0.039003,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.012753,-0.048900,0.000000,10.093117,0.813497,0.000000,0.021970,0.021970,0.021970,0.003474,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037518,-0.037418,0.000000,10.031205,0.968189,0.000000,0.065910,0.021970,0.021970,0.033171,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017070,-0.011563,0.000000,10.082326,1.113370,0.000000,0.021970,-0.021970,0.021970,0.025083,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.028398,-0.030356,0.000000,10.054006,1.302582,0.000000,0.021970,0.021970,0.021970,0.005631,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040035,-0.025007,0.000000,10.024912,1.536422,0.000000,0.043940,0.000000,0.000000,0.031668,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.055364,-0.053159,0.000000,9.980571,1.769227,0.000000,0.043940,-0.021970,0.021970,0.041187,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035966,-0.020281,0.000000,10.035084,1.819505,0.000000,0.043940,0.000000,0.021970,0.033119,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035378,-0.003867,0.000000,10.034770,2.005142,0.000000,0.021970,-0.021970,0.021970,0.024692,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.030152,-0.045790,0.000000,10.049620,2.203434,0.000000,0.043940,-0.021970,0.000000,0.041888,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043031,-0.012470,0.000000,10.017424,2.290493,0.000000,0.043940,-0.021970,0.021970,0.042201,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038584,-0.017917,0.000000,10.018052,2.464497,0.000000,0.043940,0.000000,0.021970,0.035883,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.049833,-0.072960,0.000000,9.974844,2.809959,0.000000,0.065910,0.000000,-0.021970,0.055142,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076745,-0.023702,0.000000,9.896488,2.942873,0.000000,0.065910,-0.043940,0.021970,0.066906,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060867,-0.032697,0.000000,9.897626,3.080644,0.000000,0.065910,-0.043940,0.000000,0.066955,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.061662,-0.036240,0.000000,9.852821,3.239293,0.000000,0.065910,0.000000,0.021970,0.057678,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.067431,-0.012181,0.000000,9.813675,3.343097,0.000000,0.065910,-0.043940,-0.021970,0.066955,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037180,-0.028209,0.000000,9.822621,3.525497,0.000000,0.043940,0.000000,0.000000,0.039660,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.080591,-0.017756,0.000000,9.656358,3.651157,0.000000,0.065910,-0.043940,-0.021970,0.066863,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040479,-0.003249,0.000000,9.701624,3.750441,0.000000,0.043940,-0.021970,-0.021970,0.043610,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059862,-0.018779,0.000000,9.611584,3.957345,0.000000,0.087880,0.000000,0.021970,0.083104,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.079745,-0.046395,0.000000,9.476111,4.222116,0.000000,0.065910,-0.021970,-0.021970,0.064954,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.064402,-0.034556,0.000000,9.434099,4.346579,0.000000,0.087880,-0.021970,-0.021970,0.086470,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065038,-0.020198,0.000000,9.361906,4.389537,0.000000,0.065910,-0.043940,-0.021970,0.066177,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050242,-0.008836,0.000000,9.285928,4.566206,0.000000,0.065910,0.000000,0.000000,0.065423,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.082129,-0.040606,0.000000,9.102723,4.827600,0.000000,0.065910,-0.021970,0.021970,0.066066,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.068812,-0.027629,0.000000,8.987118,5.017753,0.000000,0.065910,-0.021970,-0.021970,0.066216,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.087606,-0.053834,0.000000,8.816010,5.289583,0.000000,0.043940,0.021970,-0.021970,0.046400,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.082664,-0.027021,0.000000,8.794113,5.373590,0.000000,0.065910,-0.021970,0.000000,0.066608,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.069983,-0.039653,0.000000,8.744079,5.548587,0.000000,0.065910,0.000000,-0.021970,0.068996,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.099111,-0.044547,0.000000,8.502666,5.748634,0.000000,0.065910,0.000000,0.000000,0.069397,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.068032,-0.013524,0.000000,8.437905,5.856411,0.000000,0.065910,0.000000,-0.021970,0.070167,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.072160,-0.003945,0.000000,8.355744,5.971428,0.000000,0.065910,-0.021970,0.021970,0.067121,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.058000,-0.032431,0.000000,8.274255,6.228313,0.000000,0.065910,0.021970,0.021970,0.075272,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.084639,-0.019222,0.000000,8.121770,6.240308,0.000000,0.065910,0.000000,-0.021970,0.071579,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037728,-0.012613,0.000000,8.133257,6.330575,0.000000,0.065910,0.000000,-0.021970,0.072220,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076451,-0.026581,0.000000,7.945639,6.480599,0.000000,0.065910,0.000000,-0.021970,0.072818,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078793,-0.026555,0.000000,7.762229,6.610044,0.000000,0.043940,0.000000,0.000000,0.048734,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.071495,-0.038075,0.000000,7.715775,6.767186,0.000000,0.043940,0.043940,-0.043940,0.062020,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.089453,-0.023152,0.000000,7.526832,6.902451,0.000000,0.065910,0.000000,-0.021970,0.073883,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040784,0.001664,0.000000,7.560836,6.936018,0.000000,0.065910,0.000000,-0.021970,0.074348,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078490,-0.028820,0.000000,7.310830,7.154256,0.000000,0.065910,0.000000,-0.021970,0.074564,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.087856,-0.042896,0.000000,7.183812,7.285711,0.000000,0.065910,0.021970,-0.021970,0.083215,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078496,-0.024522,0.000000,7.084941,7.333224,0.000000,0.065910,0.021970,-0.021970,0.083691,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.048788,0.009985,0.000000,6.975193,7.386698,0.000000,0.065910,0.000000,-0.021970,0.075475,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.069755,-0.022558,0.000000,6.774842,7.603960,0.000000,0.065910,0.021970,-0.021970,0.085043,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059215,-0.005693,0.000000,6.699799,7.679822,0.000000,0.065910,0.000000,-0.021970,0.075886,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.074512,-0.019997,0.000000,6.563375,7.801093,0.000000,0.043940,0.021970,-0.021970,0.060947,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078622,-0.014654,0.000000,6.429788,7.921294,0.000000,0.065910,0.000000,-0.043940,0.076193,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.100554,-0.022941,0.000000,6.166057,8.043250,0.000000,0.065910,0.000000,-0.021970,0.076273,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.072174,0.006752,0.000000,6.122683,8.027514,0.000000,0.065910,-0.021970,0.000000,0.064714,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.054729,-0.026088,0.000000,6.027896,8.194698,0.000000,0.000000,0.021970,-0.021970,0.012232,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.078201,-0.022876,0.000000,5.816791,8.319410,0.000000,0.043940,0.021970,-0.021970,0.063503,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050775,0.000322,0.000000,5.677448,8.355206,0.000000,0.043940,0.000000,-0.021970,0.051005,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.053060,-0.005332,0.000000,5.537074,8.425479,0.000000,0.043940,0.021970,-0.043940,0.064305,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.062819,-0.033440,0.000000,5.419934,8.555357,0.000000,0.043940,0.043940,-0.043940,0.078626,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.080138,-0.017324,0.000000,5.131664,8.634228,0.000000,0.065910,0.021970,-0.043940,0.090483,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.099560,-0.021500,0.000000,4.958144,8.721485,0.000000,0.065910,0.043940,-0.043940,0.105475,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060149,-0.005212,0.000000,4.903757,8.773406,0.000000,0.043940,0.021970,-0.021970,0.065647,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.101343,-0.019750,0.000000,4.634200,8.860273,0.000000,0.065910,0.043940,-0.021970,0.106703,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.089247,-0.030704,0.000000,4.506303,8.937593,0.000000,0.065910,0.021970,-0.043940,0.091473,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.070208,0.004468,0.000000,4.407016,8.940723,0.000000,0.043940,0.021970,-0.021970,0.066493,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.073135,-0.001593,0.000000,4.176979,9.040322,0.000000,0.043940,0.000000,-0.043940,0.050299,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.080952,-0.008443,0.000000,3.960462,9.114888,0.000000,0.065910,0.021970,-0.021970,0.091919,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.084837,-0.030536,0.000000,3.755192,9.278285,0.000000,0.043940,0.043940,-0.021970,0.084355,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060893,0.004530,0.000000,3.660860,9.279564,0.000000,0.043940,0.000000,-0.043940,0.049686,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.076209,-0.006250,0.000000,3.396253,9.366737,0.000000,0.065910,0.000000,-0.043940,0.074081,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.068415,0.005369,0.000000,3.246947,9.334754,0.000000,0.065910,0.000000,-0.021970,0.073841,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042860,-0.008539,0.000000,3.106825,9.382147,0.000000,0.000000,0.043940,-0.021970,0.037173,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.068187,-0.006509,0.000000,2.822791,9.490203,0.000000,0.065910,0.043940,-0.021970,0.110648,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.057834,-0.003522,0.000000,2.689207,9.540163,0.000000,0.021970,0.021970,-0.021970,0.043367,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.083341,0.004050,0.000000,2.450438,9.485786,0.000000,0.043940,0.021970,-0.021970,0.067523,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.073555,0.003236,0.000000,2.289078,9.536562,0.000000,0.021970,0.021970,-0.021970,0.043647,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.067426,-0.019395,0.000000,2.154303,9.623165,0.000000,0.043940,0.065910,-0.043940,0.107454,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.069990,-0.003134,0.000000,1.992440,9.637416,0.000000,0.065910,0.043940,-0.043940,0.111227,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045868,0.001435,0.000000,1.832208,9.619365,0.000000,0.021970,0.043940,-0.065910,0.064488,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.106650,-0.016311,0.000000,1.578229,9.699952,0.000000,0.043940,0.043940,-0.065910,0.088057,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.071502,0.004341,0.000000,1.412734,9.650679,0.000000,0.043940,0.000000,-0.021970,0.045952,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.077540,0.010031,0.000000,1.262220,9.678738,0.000000,0.043940,0.043940,-0.043940,0.088260,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.060963,-0.015673,0.000000,1.146956,9.788720,0.000000,0.021970,0.043940,-0.021970,0.065924,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059846,0.000570,0.000000,0.947016,9.754892,0.000000,0.043940,0.000000,-0.043940,0.044508,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.085086,0.000257,0.000000,0.737139,9.746511,0.000000,0.043940,0.043940,-0.043940,0.088332,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.066156,0.006939,0.000000,0.578792,9.743746,0.000000,0.021970,0.043940,-0.021970,0.066527,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.085806,-0.007224,0.000000,0.371761,9.751844,0.000000,0.021970,0.065910,-0.021970,0.089428,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.104624,0.000707,0.000000,0.146302,9.719455,0.000000,0.043940,0.065910,-0.043940,0.110949,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.073920,0.003507,0.000000,0.060756,9.761051,0.000000,0.021970,0.000000,-0.021970,0.020926,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.118466,0.002660,0.000000,-0.170721,9.763960,0.000000,0.021970,0.065910,-0.043940,0.090322,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045788,-0.000982,0.000000,-0.299631,9.753504,0.000000,0.021970,0.043940,-0.043940,0.067250,0.000000
